ID,TRL_TITL,TRIAL_ID,ENTRYNO,ENTRY,COUNTRY,LOCATION,DESCRIPTION,LONGITUDE,LATITUDE,AEZONE,YEAR,YLDUN,YLDIN,PL_STUN,PL_STIN,DY_SKUN,DY_SKIN,PL_HTUN,PL_HTIN,E_HTUN,E_HTIN,ASI_IN,ASI_UN,DY_TASSIN,DY_TASSUN,E_ASPIN,E_ASPUN,E_HARVIN,E_HARVUN,E_ROTIN,E_ROTUN,ELDIN,HUSKUN,HUSKIN,INSTINF,INSTUN,P_ASPIN,P_ASPUN,P_HARVIN,P_HARVUN,R_LIN,R_LUN,RLPER,RUSTIN,RUSTUN,S_LIN,S_LUN,SLPER,STR_CO1,STR_CO2,STR_CO3,STR_RAT1,STR_RAT2,STREAK,BLTIN_M,BLTUN_M,CURVIN,CURVUN,STR_CO3_IN,STR_CO3_UN,STR_RA1_IN,STR_RA1_UN,STR_RA2_IN,STR_RA2_UN,STR_CO1_IN,STR_CO1_UN,STR_CO2_IN,STR_CO2_UN,POLSHEDIN,POLSHEDUN,HMIN,HMUN
512,Striga Inbred Maize Trial,K955BG1,1,TZMI 13,NIGERIA,BAGAUDA,,8.22,12.00,Dry Savanna,1995,660,47,4.50,4.25,61.50,62.75,15.00,143.25,61.00,,,,,,2.25,2.75,3.75,5.25,,3.00,,2.00,3.00,,,,,4.00,4.50,,3.25,,,,3.00,3.00,,7.50,9.75,,5.00,6.00,,,,,,,,,,,,,,,,,,,
513,Striga Inbred Maize Trial,K955BG1,11,TZMI 51,NIGERIA,BAGAUDA,,8.22,12.00,Dry Savanna,1995,155,97,2.00,3.25,66.00,66.50,157.50,152.00,64.75,,,,,,4.25,5.00,3.50,2.00,,2.75,,2.75,2.00,,,,,3.00,2.00,,3.25,,,,3.00,2.25,,1.75,4.50,,5.00,6.00,,,,,,,,,,,,,,,,,,,
514,Striga Inbred Maize Trial,K955BG1,12,TZMI 32,NIGERIA,BAGAUDA,,8.22,12.00,Dry Savanna,1995,175,46,1.50,4.25,64.75,62.75,177.00,144.25,76.00,,,,,,3.00,4.75,3.75,2.25,,2.00,,2.00,3.00,,,,,4.00,1.50,,3.25,,,,3.00,2.00,,7.50,8.75,,5.00,6.00,,,,,,,,,,,,,,,,,,,
515,Striga Inbred Maize Trial,K955BG1,13,TZMI 47,NIGERIA,BAGAUDA,,8.22,12.00,Dry Savanna,1995,485,485,3.00,5.25,61.50,63.00,14.00,142.50,6.00,,,,,,4.50,3.25,5.00,4.25,,2.50,,2.25,2.50,,,,,5.25,2.75,,3.50,,,,3.25,2.25,,2.75,5.75,,4.75,5.75,,,,,,,,,,,,,,,,,,,
516,Striga Inbred Maize Trial,K955BG1,14,TZI 4 (SUSCEPTIBLE CK),NIGERIA,BAGAUDA,,8.22,12.00,Dry Savanna,1995,139,30,4.00,2.25,6.50,62.25,162.50,142.50,62.50,,,,,,3.75,2.25,2.25,6.00,,2.25,,2.25,2.25,,,,,2.25,4.00,,2.50,,,,2.25,2.00,,5.75,8.75,,4.75,5.75,,,,,,,,,,,,,,,,,,,
517,Striga Inbred Maize Trial,K955BG1,15,TZi 1 (SUSCEPTIBLE CK),NIGERIA,BAGAUDA,,8.22,12.00,Dry Savanna,1995,78,46,1.50,4.25,63.75,62.75,134.00,142.25,42.25,,,,,,4.75,4.75,3.75,2.00,,3.00,,2.00,3.00,,,,,4.00,1.50,,3.25,,,,3.00,3.00,,6.50,8.75,,5.00,6.00,,,,,,,,,,,,,,,,,,,
518,Striga Open-Pollinated Late White/Yellow Maize Trial,J957AB,1,TZE COMP5 C3,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,1995,697,2432,21.75,22.00,55.75,61.25,217.50,17.00,12.50,,,,,,,5.75,14.00,22.00,,,,3.00,,,,,5.25,21.50,21.50,,2.50,,,,4.50,,,24.00,25.25,,5.25,5.25,,,,,,,,,,,,,,,,,,,
519,Striga Open-Pollinated Late White/Yellow Maize Trial,J957AB,2,TZE COMP5 C4,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,1995,643,287,22.00,21.50,56.50,58.50,225.00,17.00,121.25,,,,,,,6.00,15.50,2.75,,,,3.38,,,,,4.75,2.50,21.75,,2.50,,,,3.00,0.25,,23.00,3.25,,5.00,4.50,,,,,,,,,,,,,,,,,,,
520,Striga Open-Pollinated Late White/Yellow Maize Trial,J957AB,3,ACR 92 TZE COMP5 W,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,1995,782,3675,21.75,21.75,57.25,6.25,222.75,167.50,18.75,,,,,,,5.25,16.75,2.75,,,,3.38,,,,,5.25,21.50,21.75,,4.50,,,,1.75,0.25,,24.75,19.25,,4.25,4.00,,,,,,,,,,,,,,,,,,,
521,Striga Open-Pollinated Late White/Yellow Maize Trial,J957AB,4,POOL 16-DT STR,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,1995,57,2690,21.75,21.00,57.50,59.75,22.00,171.25,15.00,,,,,,,6.75,13.75,19.25,,,,3.13,,,,,5.75,2.00,21.75,,9.75,,,,4.75,,,9.00,14.75,,5.75,5.25,,,,,,,,,,,,,,,,,,,
522,Striga Open-Pollinated Late White/Yellow Maize Trial,J957AB,5,NEW POOL 16-DT STR,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,1995,62,1220,21.75,22.00,56.25,59.75,233.75,161.25,17.50,,,,,,,6.25,1.75,2.00,,,,3.25,,,,,5.25,21.75,21.50,,8.50,,,,8.75,0.50,,26.75,46.50,,6.50,6.00,,,,,,,,,,,,,,,,,,,
523,Striga Open-Pollinated Late White/Yellow Maize Trial,J957AB,6,TZE COMP3 C1,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,1995,5256,322,22.00,21.75,54.75,58.00,215.00,157.50,12.50,,,,,,4.00,5.75,15.50,22.75,,,,3.00,,,,,5.00,21.25,21.75,,4.50,,,,5.25,0.25,,3.00,21.25,,6.25,6.25,,,,,,,,,,,,,,,,,,,
524,Striga Open-Pollinated Late White/Yellow Maize Trial,J957AB,7,TZE COMP4 C2,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,1995,6349,2460,22.00,22.00,55.25,58.75,225.00,172.50,13.75,,,,,,3.67,5.50,12.00,2.75,,,,3.00,,,,,5.00,22.00,21.75,,7.50,,,,8.00,,,18.00,18.00,,5.75,6.25,,,,,,,,,,,,,,,,,,,
525,Striga Open-Pollinated Late White/Yellow Maize Trial,J957AB,8,TZE COMP6,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,1995,6386,1855,21.75,22.00,56.00,59.50,223.75,171.25,15.00,,,,,,3.67,6.00,12.25,2.75,,,,3.38,,,,,5.25,21.00,21.25,,4.00,,,,6.00,0.50,,27.25,32.50,,5.75,6.25,,,,,,,,,,,,,,,,,,,
526,Striga Open-Pollinated Late White/Yellow Maize Trial,J957AB,9,TZE COMP7,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,1995,5879,1974,21.75,22.00,55.50,58.25,218.75,171.25,17.50,,,,,,4.00,6.00,15.75,19.75,,,,3.75,,,,,6.00,21.75,21.75,,5.25,,,,9.75,0.50,,26.75,26.50,,5.75,6.25,,,,,,,,,,,,,,,,,,,
527,Striga Open-Pollinated Late White/Yellow Maize Trial,J957AB,1,AK 9331-DMRSR,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,1995,68,652,22.00,22.00,55.00,62.50,211.25,133.75,97.50,,,,,,5.67,6.00,6.50,22.75,,,,3.63,,,,,4.75,21.25,22.00,,5.75,,,,8.25,0.75,,38.00,32.25,,7.75,7.75,,,,,,,,,,,,,,,,,,,
528,Striga Open-Pollinated Late White/Yellow Maize Trial,J957AB,11,ACR 89 DMR-ESR W,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,1995,525,1353,21.00,22.00,54.75,58.50,221.25,162.50,115.00,,,,,,4.33,6.00,11.75,2.25,,,,3.75,,,,,4.75,21.25,2.25,,5.25,,,,1.75,1.00,,2.50,3.75,,6.25,6.50,,,,,,,,,,,,,,,,,,,
529,Striga Open-Pollinated Late White/Yellow Maize Trial,J957AB,12,DMR-ESR Y,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,1995,639,1597,22.00,22.00,55.25,59.00,223.75,178.75,12.00,,,,,,5.00,5.25,11.75,22.50,,,,3.13,,,,,5.50,21.00,21.75,,6.25,,,,7.00,1.00,,31.75,21.00,,6.25,6.50,,,,,,,,,,,,,,,,,,,
530,Striga Open-Pollinated Late White/Yellow Maize Trial,J957AB,13,MAKA-SR BC5,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,1995,4975,126,21.25,2.50,56.50,59.25,222.50,167.50,113.75,,,,,,5.67,6.25,12.25,19.75,,,,3.13,,,,,6.25,2.25,21.00,,6.50,,,,12.50,1.75,,29.00,3.75,,5.75,6.75,,,,,,,,,,,,,,,,,,,
531,Striga Open-Pollinated Late White/Yellow Maize Trial,J957AB,14,BDP-SR BC5,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,1995,5229,1554,2.75,21.50,56.00,59.00,233.75,167.50,127.50,,,,,,4.67,6.50,12.00,22.00,,,,3.00,,,,,7.00,2.00,2.25,,8.75,,,,8.50,0.75,,22.50,16.75,,5.25,6.25,,,,,,,,,,,,,,,,,,,
532,Striga Open-Pollinated Late White/Yellow Maize Trial,J957AB,15,ACR 9 POOL 16 DT,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,1995,5586,1961,22.00,22.00,54.75,59.00,215.00,161.25,112.50,,,,,,8.33,6.50,13.50,21.00,,,,3.13,,,,,5.75,21.50,21.25,,9.00,,,,7.75,1.25,,37.75,49.75,,6.25,6.25,,,,,,,,,,,,,,,,,,,
533,Striga Open-Pollinated Late White/Yellow Maize Trial,J957AB,16,CHECK,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,1995,6814,1844,22.00,22.00,53.75,58.75,222.50,162.50,11.00,,,,,,3.00,5.75,12.25,21.75,,,,3.13,,,,,5.75,21.50,22.00,,5.50,,,,5.50,0.25,,31.50,22.50,,6.25,6.00,,,,,,,,,,,,,,,,,,,
534,Striga Open-Pollinated Late White/Yellow Maize Trial,J957MO,1,TZE COMP5 C3,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,1995,2425,1115,1.50,1.25,5.50,53.00,175.00,132.50,8.00,55.00,,,,,,6.25,6.25,1.00,,,,3.63,,,,,4.50,1.00,9.75,1.50,2.25,,,,4.00,0.25,,25.75,27.75,,7.00,5.00,,,,,,,,,,,,,,,,,,,
535,Striga Open-Pollinated Late White/Yellow Maize Trial,J957MO,2,TZE COMP5 C4,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,1995,2134,146,1.75,1.00,5.75,51.25,171.25,146.25,75.00,65.00,,,,,,5.75,7.25,9.00,,,,3.50,,,,,5.25,1.00,1.50,1.50,0.25,,,,5.25,0.25,,18.75,19.00,,5.75,5.50,,,,,,,,,,,,,,,,,,,
536,Striga Open-Pollinated Late White/Yellow Maize Trial,J957MO,3,ACR 92 TZE COMP5 W,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,1995,2619,1164,11.00,1.75,53.50,55.00,178.75,146.25,9.00,61.25,,,,,,5.50,7.75,1.50,,,,3.25,,,,,4.75,1.25,1.75,0.50,1.25,,,,4.00,0.25,,24.50,27.50,,5.50,4.50,,,,,,,,,,,,,,,,,,,
537,Striga Open-Pollinated Late White/Yellow Maize Trial,J957MO,4,POOL 16-DT STR,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,1995,16,1164,9.50,1.25,54.75,54.75,175.00,131.25,9.00,66.25,,,,,,6.00,6.50,9.00,,,,2.63,,,,,5.75,1.00,9.25,0.50,3.25,,,,5.25,0.25,,8.75,13.50,,6.75,5.00,,,,,,,,,,,,,,,,,,,
538,Striga Open-Pollinated Late White/Yellow Maize Trial,J957MO,5,NEW POOL 16-DT STR,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,1995,224,118,1.25,1.00,51.25,53.25,168.75,14.00,82.50,65.00,,,,,,6.75,6.00,1.75,,,,3.00,,,,,5.25,9.50,1.25,0.75,7.75,,,,7.50,0.50,,13.50,15.50,,6.25,5.50,,,,,,,,,,,,,,,,,,,
539,Striga Open-Pollinated Late White/Yellow Maize Trial,J957MO,6,TZE COMP3 C1,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,1995,2668,153,11.00,9.75,5.75,51.25,163.75,132.50,83.75,61.25,,,,,,5.25,8.25,1.75,,,,3.00,,,,,5.25,9.75,1.75,1.00,1.25,,,,6.25,0.50,,12.75,13.25,,6.50,5.25,,,,,,,,,,,,,,,,,,,
540,Striga Open-Pollinated Late White/Yellow Maize Trial,J957MO,7,TZE COMP4 C2,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,1995,1843,970,11.00,1.50,51.00,5.50,17.00,142.50,72.50,61.25,,,,,,6.75,6.50,1.00,,,,3.13,,,,,5.75,1.25,1.50,1.50,5.50,,,,7.00,1.00,,12.00,15.50,,6.75,6.50,,,,,,,,,,,,,,,,,,,
541,Striga Open-Pollinated Late White/Yellow Maize Trial,J957MO,8,TZE COMP6,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,1995,1697,587,1.50,9.75,5.00,52.50,171.25,141.25,72.50,58.75,,,,,,6.75,5.00,9.75,,,,3.38,,,,,6.00,9.50,1.50,,4.25,,,,6.75,0.25,,19.00,2.25,,7.50,6.75,,,,,,,,,,,,,,,,,,,
542,Striga Open-Pollinated Late White/Yellow Maize Trial,J957MO,9,TZE COMP7,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,1995,2425,684,11.00,9.75,51.25,54.25,173.75,13.00,87.50,58.75,,,,,,6.25,5.75,9.75,,,,3.25,,,,,5.00,9.75,11.00,1.25,2.50,,,,5.75,1.00,,27.50,27.75,,6.50,6.00,,,,,,,,,,,,,,,,,,,
543,Striga Open-Pollinated Late White/Yellow Maize Trial,J957MO,1,AK 9331-DMRSR,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,1995,2958,490,1.50,9.50,51.00,54.00,155.00,133.75,76.25,57.50,,,,,,5.75,3.75,11.00,,,,3.00,,,,,5.25,9.50,1.25,3.00,3.50,,,,3.75,0.25,,15.25,16.50,,7.50,6.75,,,,,,,,,,,,,,,,,,,
544,Striga Open-Pollinated Late White/Yellow Maize Trial,J957MO,11,ACR 89 DMR-ESR W,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,1995,237,873,1.75,9.00,5.00,5.00,17.00,123.75,76.25,55.00,,,,,,6.50,6.50,1.50,,,,3.63,,,,,4.75,9.00,1.50,0.75,1.25,,,,5.75,0.25,,8.25,11.25,,6.25,5.50,,,,,,,,,,,,,,,,,,,
545,Striga Open-Pollinated Late White/Yellow Maize Trial,J957MO,12,DMR-ESR Y,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,1995,16,824,9.50,9.75,51.75,51.25,172.50,155.00,86.25,71.25,,,,,,6.00,6.50,8.25,,,,3.13,,,,,6.00,9.50,9.50,2.25,3.75,,,,4.75,,,16.50,16.50,,7.00,6.25,,,,,,,,,,,,,,,,,,,
546,Striga Open-Pollinated Late White/Yellow Maize Trial,J957MO,13,MAKA-SR BC5,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,1995,1940,533,1.25,7.50,52.25,54.00,17.00,132.50,81.25,67.50,,,,,,6.75,5.50,1.50,,,,3.50,,,,,5.75,7.50,1.25,2.75,3.25,,,,3.50,1.25,,6.75,8.50,,7.25,6.75,,,,,,,,,,,,,,,,,,,
547,Striga Open-Pollinated Late White/Yellow Maize Trial,J957MO,14,BDP-SR BC5,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,1995,224,970,11.00,9.50,51.00,52.75,172.50,138.75,93.75,66.25,,,,,,6.50,8.25,11.50,,,,3.25,,,,,6.50,9.25,1.50,2.25,5.25,,,,4.75,1.25,,13.25,16.25,,6.00,5.50,,,,,,,,,,,,,,,,,,,
548,Striga Open-Pollinated Late White/Yellow Maize Trial,J957MO,15,ACR 9 POOL 16 DT,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,1995,1988,776,11.00,1.00,51.00,52.75,162.50,13.00,72.50,52.50,,,,,,6.50,6.75,9.75,,,,3.50,,,,,6.75,9.75,1.75,3.75,4.25,,,,4.00,0.50,,11.50,12.50,,7.00,6.25,,,,,,,,,,,,,,,,,,,
549,Striga Open-Pollinated Late White/Yellow Maize Trial,J957MO,16,CHECK,NIGERIA,MOKWA,,5.70,9.30,Moist Savanna,1995,2376,975,1.50,1.75,5.00,52.00,167.50,131.25,8.00,57.50,,,,,6.50,5.00,7.25,11.50,,,,3.00,,,,,5.00,1.25,1.00,3.00,5.25,,,,4.50,0.25,,2.25,2.50,,7.50,6.00,,,,,,,,,,,,,,,,,,,
550,Striga Open-Pollinated Late/Intermediate Maize Trial,M9611ILM,1,TZ 93 STR SYN W,NIGERIA,ILORIN,,4.58,8.48,Moist Savanna,1996,2954,,32.00,,,,118.00,,6.25,,,,,,5.25,3.63,,23.00,,,,,,,,,3.75,,23.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,Striga Open-Pollinated Late/Intermediate Maize Trial,M9611ILM,2,TZ 93 STR SYN Y,NIGERIA,ILORIN,,4.58,8.48,Moist Savanna,1996,325,,32.00,,,,115.25,,5.75,,,,,,3.00,4.25,,26.00,,,,,,,,,3.75,,26.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,Striga Open-Pollinated Late/Intermediate Maize Trial,M9611ILM,3,TZ 93 STR SYN W/Y,NIGERIA,ILORIN,,4.58,8.48,Moist Savanna,1996,3955,,36.25,,,,136.75,,74.25,,,,,,3.13,3.88,,3.50,,,,,,,,,3.38,,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,Striga Open-Pollinated Late/Intermediate Maize Trial,M9611ILM,4,ACR 93 TZL COMP1 W,NIGERIA,ILORIN,,4.58,8.48,Moist Savanna,1996,3628,,33.75,,,,135.00,,73.50,,,,,,3.88,4.25,,24.50,,,,,,,,,3.88,,31.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,Striga Open-Pollinated Late/Intermediate Maize Trial,M9611ILM,5,TZL COMP1 C3,NIGERIA,ILORIN,,4.58,8.48,Moist Savanna,1996,3135,,38.00,,,,127.75,,59.75,,,,,,3.13,3.75,,28.75,,,,,,,,,3.50,,28.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,Striga Open-Pollinated Late/Intermediate Maize Trial,M9611ILM,6,TZL COMP1 LE,NIGERIA,ILORIN,,4.58,8.48,Moist Savanna,1996,3626,,38.00,,,,131.75,,74.00,,,,,,3.25,3.75,,31.25,,,,,,,,,3.13,,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,Striga Open-Pollinated Late/Intermediate Maize Trial,M9611ILM,7,TZ 93 DT-STR-W-4,NIGERIA,ILORIN,,4.58,8.48,Moist Savanna,1996,4197,,35.75,,,,131.75,,7.00,,,,,,3.88,3.75,,31.50,,,,,,,,,3.88,,31.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,Striga Open-Pollinated Late/Intermediate Maize Trial,M9611ILM,8,TZB-SR (SUSCEPTIBLE),NIGERIA,ILORIN,,4.58,8.48,Moist Savanna,1996,4167,,37.75,,,,127.75,,65.50,,,,,,3.00,4.25,,33.50,,,,,,,,,3.00,,36.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,Striga Open-Pollinated Late/Intermediate Maize Trial,M9611ILM,9,922-13 (RESISTANT HYBRID),NIGERIA,ILORIN,,4.58,8.48,Moist Savanna,1996,3256,,28.00,,,,119.75,,63.00,,,,,,2.88,4.25,,22.75,,,,,,,,,3.75,,22.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,Striga Open-Pollinated Late/Intermediate Maize Trial,M9611ILM,1,8338-1 (SUSCEPTIBLE),NIGERIA,ILORIN,,4.58,8.48,Moist Savanna,1996,2767,,34.75,,,,121.75,,5.75,,,,,,3.38,3.63,,28.00,,,,,,,,,3.13,,28.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,Striga Open-Pollinated Late/Intermediate Maize Trial,M9611ILM,11,CHECK,NIGERIA,ILORIN,,4.58,8.48,Moist Savanna,1996,862,,19.25,,,,13.50,,47.75,,,,,,3.00,3.00,,14.75,,,,,,,,,2.63,,15.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,Striga Open-Pollinated Late/Intermediate Maize Trial,M9611IBM,3,TZ 93 STR SYN W/Y,NIGERIA,OYO,,3.93,7.83,Moist Savanna,1996,2166,181,1.67,11.00,52.67,54.67,127.33,168.13,85.80,,,,,,2.38,,,,,,,,,,,,2.67,9.00,1.00,,,,,,3.17,3.33,,,,,3.67,,,,,,,,,,,,,,,,,,,,
562,Striga Open-Pollinated Late/Intermediate Maize Trial,M9611IBM,4,ACR 93 TZL COMP1 W,NIGERIA,OYO,,3.93,7.83,Moist Savanna,1996,2813,2166,1.33,1.33,55.33,57.33,138.00,17.33,87.60,,,,,,2.38,,,,,,,,,,,,2.67,9.67,1.33,,,,,,3.50,3.33,,,,,3.67,,,,,,,,,,,,,,,,,,,,
563,Striga Open-Pollinated Late/Intermediate Maize Trial,M9611IBM,5,TZL COMP1 C3,NIGERIA,OYO,,3.93,7.83,Moist Savanna,1996,2360,1713,1.67,1.00,53.33,55.33,15.13,187.67,75.90,,,,,,2.88,,,,,,,,,,,,2.00,8.67,9.67,,,,,,3.33,3.17,,,,,3.50,,,,,,,,,,,,,,,,,,,,
564,Striga Open-Pollinated Late/Intermediate Maize Trial,M9611IBM,6,TZL COMP1 LE,NIGERIA,OYO,,3.93,7.83,Moist Savanna,1996,269,180,1.67,1.67,52.67,54.67,152.60,19.67,84.00,,,,,,2.75,,,,,,,,,,,,2.67,9.33,1.00,,,,,,3.50,3.33,,,,,3.17,,,,,,,,,,,,,,,,,,,,
565,Striga Open-Pollinated Late/Intermediate Maize Trial,M9611IBM,7,TZ 93 DT-STR-W-4,NIGERIA,OYO,,3.93,7.83,Moist Savanna,1996,2392,1940,11.00,11.00,54.00,56.00,158.93,2.67,89.40,,,,,,2.88,,,,,,,,,,,,3.00,9.33,1.67,,,,,,3.17,3.50,,,,,3.50,,,,,,,,,,,,,,,,,,,,
566,Striga Open-Pollinated Late/Intermediate Maize Trial,M9611IBM,8,TZB-SR (SUSCEPTIBLE),NIGERIA,OYO,,3.93,7.83,Moist Savanna,1996,2522,1779,11.00,8.67,54.00,58.00,16.27,2.33,82.80,,,,,,3.00,,,,,,,,,,,,6.33,8.67,1.67,,,,,,3.33,3.17,,,,,4.00,,,,,,,,,,,,,,,,,,,,
567,Striga Open-Pollinated Late/Intermediate Maize Trial,M9611IBM,9,922-13 (RESISTANT HYBRID),NIGERIA,OYO,,3.93,7.83,Moist Savanna,1996,2489,211,11.00,11.00,55.33,57.33,15.87,188.60,84.00,,,,,,2.13,,,,,,,,,,,,2.67,9.00,1.67,,,,,,3.00,3.00,,,,,3.33,,,,,,,,,,,,,,,,,,,,
568,Striga Open-Pollinated Late/Intermediate Maize Trial,M9611IBM,1,8338-1 (SUSCEPTIBLE),NIGERIA,OYO,,3.93,7.83,Moist Savanna,1996,225,1585,1.67,8.67,55.33,56.67,141.77,18.00,79.90,,,,,,2.63,,,,,,,,,,,,6.67,8.33,9.67,,,,,,3.33,3.17,,,,,3.67,,,,,,,,,,,,,,,,,,,,
569,Striga Open-Pollinated Late/Intermediate Maize Trial,M9611IBM,11,CHECK,NIGERIA,OYO,,3.93,7.83,Moist Savanna,1996,2166,181,1.67,9.67,52.67,55.33,145.00,181.67,85.90,,,,,,3.13,,,,,,,,,,,,2.67,8.67,9.67,,,,,,3.17,3.33,,,,,3.33,,,,,,,,,,,,,,,,,,,,
570,Striga Hybrid Maize Trial,M9612ABM,1,9143-2,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,1996,6526,6280,22.00,21.00,57.00,57.00,267.50,266.25,15.00,,-0.75,-0.75,57.75,57.75,8.00,5.75,19.75,21.00,,,,5.50,,,,,5.75,,,,11.25,,,,4.75,3.50,,65.75,7.00,,4.50,3.50,,,,,,,,,,,,,,,,,,,
571,Striga Hybrid Maize Trial,M9612ABM,2,9145-11,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,1996,678,5451,21.50,19.75,57.75,59.50,246.25,24.00,138.75,,1.75,0.75,57.75,57.00,2.33,5.25,19.50,19.75,,,,5.25,,,,,5.25,,,,14.00,,,,6.75,3.25,,48.25,51.25,,5.00,4.00,,,,,,,,,,,,,,,,,,,
572,Striga Hybrid Maize Trial,M9612ABM,3,9141-6,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,1996,67,4689,21.75,21.00,57.75,57.50,25.00,24.00,137.50,,1.00,0.75,56.50,57.00,2.33,5.50,17.75,2.00,,,,4.00,,,,,5.00,,,,16.75,,,,12.50,3.00,,6.50,6.75,,5.25,4.75,,,,,,,,,,,,,,,,,,,
573,Striga Hybrid Maize Trial,M9612ABM,4,9144-4,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,1996,5192,578,14.75,16.75,57.50,59.00,252.50,253.75,132.50,,1.50,0.25,57.50,57.25,4.67,6.25,16.00,14.50,,,,5.50,,,,,5.75,,,,9.50,,,,4.25,1.75,,62.75,71.00,,4.50,4.25,,,,,,,,,,,,,,,,,,,
574,Striga Hybrid Maize Trial,M9612ABM,5,915-4,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,1996,6527,5994,21.75,21.50,59.75,6.25,277.50,263.75,155.00,,1.50,1.25,58.75,58.50,4.00,6.00,19.25,2.75,,,,4.00,,,,,6.00,,,,16.00,,,,7.75,1.25,,62.75,64.00,,4.75,4.50,,,,,,,,,,,,,,,,,,,
575,Striga Hybrid Maize Trial,M9612ABM,6,8425-8,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,1996,639,4456,22.00,21.75,56.50,58.25,24.00,197.50,127.50,,1.50,-0.25,56.75,56.75,3.00,5.25,19.75,2.25,,,,4.25,,,,,4.00,,,,13.25,,,,15.75,4.50,,53.00,53.75,,5.75,4.50,,,,,,,,,,,,,,,,,,,
576,Striga Hybrid Maize Trial,M9612ABM,7,944-27 STR,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,1996,7325,4838,21.75,21.75,57.75,58.50,243.75,227.50,131.25,,0.50,0.25,58.00,57.50,4.00,5.00,18.00,21.00,,,,3.75,,,,,4.50,,,,14.50,,,,9.50,4.00,,37.25,38.25,,5.25,4.25,,,,,,,,,,,,,,,,,,,
577,Striga Hybrid Maize Trial,M9612ABM,8,922-13 STR,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,1996,824,626,21.75,21.25,56.75,57.75,253.75,196.25,136.25,,0.75,-0.25,57.00,57.00,3.67,5.25,21.75,21.75,,,,6.50,,,,,4.75,,,,11.75,,,,7.00,2.50,,42.50,42.50,,5.25,4.75,,,,,,,,,,,,,,,,,,,
578,Striga Hybrid Maize Trial,M9612ABM,9,944-31 SR/SR STR,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,1996,7446,3562,21.50,22.00,57.50,59.00,255.00,211.25,141.25,,1.00,-0.50,58.00,58.00,3.33,4.25,14.75,21.00,,,,4.75,,,,,4.50,,,,8.50,,,,11.25,5.25,,41.25,46.25,,5.75,5.50,,,,,,,,,,,,,,,,,,,
